date,USDVND_close,VNDCNY_close,WTIUSD_close,XAUUSD_close,VN_close,10y_yield,CPI_mom
2014-10,21268.0,3477.017454996064,81.49599990844726,1223.9460205078126,592.1530090332031,6.332,0.10999999999999943
2014-11,21327.842105263157,3481.927459492517,75.67210548802426,1176.0957994962994,594.1478946083471,6.64,-0.269999999999996
2014-12,21374.659090909092,3452.972081433455,59.282727154818446,1199.4636341441762,548.8463634144176,7.120454545454546,-0.23999999999999488
2015-01,21358.86842105263,3434.351293256652,46.96157897146124,1257.1784153988488,571.3236790707236,7.048947368421053,-0.20000000000000284
2015-02,21309.89285714286,3408.8185969456204,50.58642823355539,1234.0028599330358,579.3735656738281,6.611428571428571,-0.04999999999999716
2015-03,21443.409090909092,3437.009381224221,47.8381817557595,1179.5522793856535,577.798173384233,6.4340909090909095,0.15000000000000568
2015-04,21594.833333333332,3481.968828357484,53.984444512261284,1199.693895128038,557.090552435981,6.538888888888889,0.14000000000000057
2015-05,21751.71052631579,3506.0926821258395,59.44105228624846,1199.7310534025494,551.6321025647616,6.546842105263158,0.1599999999999966
2015-06,21813.613636363636,3515.027782611539,59.77181816101074,1182.3913518732245,581.5859042080966,6.715,0.3499999999999943
2015-07,21818.954545454544,3514.2241714413276,50.9122727134011,1128.9900068803267,625.1790910200639,6.790909090909091,0.12999999999999545
2015-08,22171.428571428572,3497.6786867157825,42.86095264979771,1119.5404866536458,580.2680954706101,6.913809523809523,-0.06999999999999318
2015-09,22512.125,3534.414405410008,45.31349983215332,1125.1760192871093,565.8484985351563,7.0685,-0.20999999999999375
2015-10,22379.136363636364,3524.3847844833417,46.38045432350852,1157.8749944513495,589.4468189586293,7.072727272727272,0.10999999999999943
2015-11,22431.0,3521.1662462633685,42.96100006103516,1085.6265014648438,602.9230072021485,7.1205,0.06999999999999318
2015-12,22505.0,3487.425581427271,37.31318213722923,1068.6268033114347,569.7586337002841,7.119545454545454,0.01999999999999602
2016-01,22407.0,3408.7533739291953,31.758947071276214,1098.8226318359375,549.4589426141036,7.116842105263157,0.0
2016-02,22337.233333333334,3413.153382381456,31.489333470662434,1197.4193196614583,552.1953369140625,7.0360000000000005,0.4200000000000017
2016-03,22304.727272727272,3429.4436075102103,38.03818217190829,1245.0622669566762,572.700908314098,6.955909090909091,0.5699999999999932
2016-04,22310.025,3444.27365167017,41.246499633789064,1242.7144958496094,578.068002319336,6.9415000000000004,0.3299999999999983
2016-05,22309.28947368421,3415.0667630905145,47.09789456819233,1255.738949424342,611.3379002621299,6.945263157894737,0.5400000000000063
2016-06,22364.159090909092,3392.82890410968,48.79409044439142,1276.2459106445312,625.4059143066406,6.929545454545454,0.45999999999999375
2016-07,22301.675,3338.9645368016018,44.79349994659424,1339.2605041503907,657.6150024414062,6.966500000000001,0.12999999999999545
2016-08,22303.565217391304,3354.517474265357,44.77695630944294,1338.490430748981,653.3943507982337,6.953043478260869,0.09999999999999432
2016-09,22305.0,3343.2905106419807,45.27949981689453,1326.6480041503905,668.453500366211,6.720999999999999,0.5400000000000063
2016-10,22308.880952380954,3314.2814200800826,49.92857161022368,1265.9099934895833,682.0300031389509,6.147142857142858,0.8299999999999983
2016-11,22448.761904761905,3281.351146767891,45.666666666666664,1236.4500034877233,673.0557105654761,6.1380952380952385,0.480000000000004
2016-12,22720.85714285714,3282.098548577105,52.06238047281901,1151.1985677083333,663.278570265997,6.201904761904762,0.23000000000000398
2017-01,22599.0,3277.259381481482,52.52562427520752,1193.2537689208984,683.593132019043,6.218125000000001,0.45999999999999375
2017-02,22724.61111111111,3306.898406848379,53.434444427490234,1236.383321126302,708.1233283148872,6.1433333333333335,0.23000000000000398
2017-03,22793.717391304348,3305.195229996314,49.716521553371265,1231.309575619905,715.9078236455503,6.074347826086957,0.20999999999999375
2017-04,22712.555555555555,3296.4536754284395,51.03388934665256,1271.318895128038,718.7605556911892,5.983888888888889,0.0
2017-05,22705.7,3297.673582173982,48.56750011444092,1243.4910095214843,730.2354949951172,5.968999999999999,-0.5300000000000011
2017-06,22711.81818181818,3335.7310796640436,45.14181795987216,1260.0409046519887,759.7322720614346,5.816363636363636,-0.1700000000000017
2017-07,22729.4,3356.9132640281787,46.77000007629395,1238.2244934082032,772.6284942626953,5.4475,0.10999999999999943
2017-08,22731.021739130436,3408.5092182904577,48.038695957349695,1284.3278171705163,776.5834775178329,5.481739130434782,0.9200000000000017
2017-09,22726.6,3458.252116824223,49.74450035095215,1314.3694885253906,801.9749969482422,5.4990000000000006,0.5900000000000034
2017-10,22720.977272727272,3428.7313793207245,51.46772766113281,1280.907265403054,820.4290882457386,5.460454545454545,0.4099999999999966
2017-11,22714.886363636364,3430.3512436934548,56.602272900668055,1282.090909090909,892.6931901411576,5.47,0.12999999999999545
2017-12,22712.4,3444.1808479144006,57.89300003051758,1266.5039916992187,950.3464996337891,5.302,0.20999999999999375
2018-01,22710.747581845237,3532.7954739913853,63.66190447126116,1330.8852364676338,1058.3761945452009,4.759047619047619,0.5100000000000051
2018-02,22719.233333333334,3597.3061921600915,62.31800053914388,1327.1659912109376,1070.399344889323,4.282,1.2399999999999949
2018-03,22776.809523809523,3602.4989277301593,62.814286004929315,1326.3895147414435,1142.5414283389136,4.131904761904762,-0.269999999999996
2018-04,22785.842105263157,3619.4321953343056,66.10947378058182,1336.673159950658,1146.1431627775494,4.315789473684211,0.0799999999999983
2018-05,22781.68181818182,3573.5488124899316,69.96409086747603,1303.2790860262785,1015.6977206143466,4.5609090909090915,0.5499999999999972
2018-06,22852.54761904762,3533.366529313334,67.33095259893508,1280.3799990699404,1000.2728591192337,4.718095238095238,0.6099999999999994
2018-07,23101.93181818182,3439.857784163017,71.10045450383967,1237.7872869318182,924.319091796875,4.8109090909090915,-0.09000000000000341
2018-08,23294.717391304348,3401.725205631177,68.33478214429772,1200.3391378651495,973.9260837720788,5.002173913043478,0.45000000000000284
2018-09,23309.63157894737,3399.252047519973,70.35842052258943,1197.8689414576481,991.6663143760279,5.03,0.5900000000000034
2018-10,23345.043478260868,3373.1065678649334,70.8008688221807,1215.33130413553,961.4756522800611,5.021739130434782,0.3299999999999983
2018-11,23326.5,3361.597492050071,56.461363705721766,1220.8272705078125,917.7549993341619,5.126818181818182,-0.29000000000000625
2018-12,23290.78947368421,3382.672582773304,49.08842086791992,1250.2199964021381,935.2273752312911,5.099473684210526,-0.25
2019-01,23199.227272727272,3417.626053675122,51.52499961853027,1292.7886463512075,902.1986361416904,4.905454545454545,0.09820000000000562
2019-02,23204.5,3445.027359017834,55.43133341471354,1321.6160074869792,962.048661295573,4.691999999999999,0.8015999999999934
2019-03,23201.02380952381,3456.685612009099,57.99095190139044,1300.7523949032739,991.1657133556548,4.75047619047619,-0.20959999999999468
2019-04,23208.777777777777,3456.116984870442,63.79333305358887,1286.3316786024307,980.4383307562935,4.7555555555555555,0.3097000000000065
2019-05,23360.204545454544,3405.808965057129,60.580454566261984,1284.0891002308238,969.4763655229049,4.7272727272727275,0.492999999999995
2019-06,23339.6,3383.8083911273834,54.68199996948242,1361.2880065917968,953.6274993896484,4.6725,-0.09220000000000539
2019-07,23222.195652173912,3376.795536824905,57.46782634569251,1415.405660878057,979.0813041355299,4.5465217391304344,0.1816000000000031
2019-08,23210.522727272728,3286.580655558272,54.86227243596857,1503.122725053267,980.0709117542614,4.320909090909091,0.28010000000000446
2019-09,23205.275,3262.1627789528375,57.00599994659424,1506.7259948730468,985.0189971923828,4.028499999999999,0.3152999999999935
2019-10,23204.043478260868,3270.6069825367335,53.939565409784734,1494.7069516389267,991.6204382854959,3.8082608695652174,0.5850999999999971
2019-11,23199.071428571428,3304.672789613712,57.04380943661644,1469.9838053385417,1002.567144484747,3.668571428571429,0.9625999999999948
2019-12,23173.666666666668,3304.666179448335,59.79142870221819,1481.7428559802827,960.461431594122,3.4895238095238095,1.399000000000001
2020-01,23177.029411764706,3350.7266267075374,58.825293597053076,1558.249418370864,966.498825970818,3.092941176470588,1.2327999999999975
2020-02,23242.275,3322.2967692621532,50.63999996185303,1595.2280029296876,924.6744995117188,2.972,-0.1670000000000016
2020-03,23358.227272727272,3327.270829558893,30.829999750310723,1590.466835715554,766.9368202903054,2.705454545454545,-0.7172000000000054
2020-04,23476.947368421053,3319.7109545370677,16.832105209952907,1688.9452418277137,760.1542037160773,3.1726315789473687,-1.542900000000003
2020-05,23343.25,3285.4072963566514,10.603999996185303,1718.664990234375,831.9799957275391,2.981,-0.030199999999993565
2020-06,23223.772727272728,3279.5115652676814,14.94954538345337,1735.1127263849432,866.4590897993608,3.016818181818182,0.6584000000000003
2020-07,23187.152173913044,3309.3401185711177,19.13869567539381,1846.000875721807,846.9039120881454,2.895652173913043,0.39929999999999666
2020-08,23174.14285714286,3345.640315899086,24.145238240559895,1969.5290352957588,852.5190516880581,2.883809523809524,0.07429999999999382
2020-09,23178.071428571428,3403.6053725629504,32.54047602698917,1922.193324497768,899.5809500558036,2.833809523809524,0.12449999999999761
2020-10,23181.68181818182,3446.4882490270534,39.656818043101914,1899.7549937855113,931.8186340332031,2.539090909090909,0.0858999999999952
2020-11,23169.04761904762,3509.966127316268,41.69523820422945,1865.4466668991815,968.6766648065476,2.5466666666666664,-0.008399999999994634
2020-12,23122.227272727272,3536.267285206735,47.11181796680797,1859.4140902432528,1056.7490844726562,2.3781818181818184,0.102800000000002
2021-01,23066.85,3566.2871243298387,51.992499351501465,1864.660009765625,1146.6865020751952,2.263,0.06239999999999668
2021-02,23016.071428571428,3562.54793051739,58.870714732578826,1805.8300170898438,1132.5721609933037,2.2592857142857143,1.518100000000004
2021-03,23057.0,3541.4158703252983,62.27956539651622,1721.3991115404212,1179.3291280995245,2.3795652173913044,-0.26770000000000493
2021-04,23067.722222222223,3539.4983253336673,61.76444413926866,1759.9472113715278,1239.8483276367188,2.3816666666666664,-0.03830000000000666
2021-05,23050.86111111111,3589.8740627387397,65.26666620042589,1863.611083984375,1278.7111002604167,2.3377777777777777,0.15840000000000032
2021-06,22997.95238095238,3578.8092836210894,71.39952341715495,1830.2614164806548,1366.145252046131,2.2095238095238097,0.18739999999999668
2021-07,23004.727272727272,3552.6703754028235,72.74318174882369,1805.6490866921165,1316.4122924804688,2.166818181818182,0.622399999999999
2021-08,22846.454545454544,3527.4464188340394,67.76181775873357,1786.0695356889205,1338.1331787109375,2.0913636363636363,0.24790000000000134
2021-09,22759.333333333332,3525.7565278493316,71.78333282470703,1773.711669921875,1342.860568576389,2.091111111111111,-0.6154999999999973
2021-10,22754.0625,3549.2316145713307,82.5806245803833,1780.932502746582,1398.6925048828125,2.150625,-0.058000000000006935
2021-11,22676.045454545456,3549.2780488385106,79.00500072132458,1817.9036365855825,1466.7413496537642,2.0968181818181817,-0.20780000000000598
2021-12,22909.571428571428,3597.649215265875,72.17380886986142,1792.6176350911458,1472.1661841982886,2.0957142857142856,-0.1816000000000031
2022-01,22689.36842105263,3570.476167989642,83.34842079564145,1817.7273784436677,1485.6357807360198,2.0878947368421055,0.191599999999994
2022-02,22744.23076923077,3586.0127584366587,92.6530767587515,1866.479238656851,1498.969989483173,2.168307692307692,1.0023999999999944
2022-03,22859.2,3603.560913602373,109.7859992980957,1953.570977783203,1483.0190026855469,2.32535,0.7017000000000024
